#node	identifier	category	term ID	term description
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000042	Animal
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000088	Cardiovascular system
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000345	Digestive gland
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000421	Connective tissue
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000431	Excretory gland
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000522	Gland
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000562	Heart
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000671	Kidney
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0000759	Liver
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0001244	Urinary tract
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0001487	Adipose tissue
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0001488	Endocrine gland
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0001489	Whole body
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0001491	Viscus
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0003091	Urogenital system
mt-Nd2	10090.ENSMUSP00000080992	TISSUES	BTO:0003092	Urinary system
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0005622	Intracellular
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0005737	Cytoplasm
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0005739	Mitochondrion
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0005743	Mitochondrial inner membrane
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0005746	Mitochondrial respirasome
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0005747	Mitochondrial respiratory chain complex I
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0016020	Membrane
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0016021	Integral component of membrane
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0019866	Organelle inner membrane
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0030964	NADH dehydrogenase complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0031090	Organelle membrane
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0031967	Organelle envelope
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0031975	Envelope
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0032991	Protein-containing complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0043226	Organelle
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0043229	Intracellular organelle
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0045271	Respiratory chain complex I
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0070469	Respirasome
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0098796	Membrane protein complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0098800	Inner mitochondrial membrane protein complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0098803	Respiratory chain complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:1902494	Catalytic complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:1990204	Oxidoreductase complex
mt-Nd2	10090.ENSMUSP00000080992	COMPARTMENTS	GOCC:1990351	Transporter complex
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0001790	Abnormal immune system physiology
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0001844	Autoimmune response
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0002425	Abnormal susceptibility to autoimmune disorder
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0004804	Decreased susceptibility to autoimmune diabetes
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0005000	Abnormal immune tolerance
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0005005	Abnormal self tolerance
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0005351	Decreased susceptibility to autoimmune disorder
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0005384	Cellular phenotype
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0005387	Immune system phenotype
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0005621	Abnormal cell physiology
mt-Nd2	10090.ENSMUSP00000080992	Monarch	MP:0010954	Abnormal cellular respiration
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0249	Electron transport
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0472	Membrane
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0496	Mitochondrion
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0520	NAD
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0679	Respiratory chain
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0812	Transmembrane
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0813	Transport
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0830	Ubiquinone
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-0999	Mitochondrion inner membrane
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-1133	Transmembrane helix
mt-Nd2	10090.ENSMUSP00000080992	UniProt Keywords	KW-1278	Translocase
mt-Nd2	10090.ENSMUSP00000080992	Pfam	PF00361	Proton-conducting membrane transporter
mt-Nd2	10090.ENSMUSP00000080992	Pfam	PF06444	NADH dehydrogenase subunit 2 C-terminus
mt-Nd2	10090.ENSMUSP00000080992	InterPro	IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
mt-Nd2	10090.ENSMUSP00000080992	InterPro	IPR003917	NADH:ubiquinone oxidoreductase, chain 2
mt-Nd2	10090.ENSMUSP00000080992	InterPro	IPR010933	NADH dehydrogenase subunit 2, C-terminal
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006091	Generation of precursor metabolites and energy
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006119	Oxidative phosphorylation
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006120	Mitochondrial electron transport, NADH to ubiquinone
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006163	Purine nucleotide metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006164	Purine nucleotide biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006725	Cellular aromatic compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006753	Nucleoside phosphate metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006754	ATP biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006793	Phosphorus metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006796	Phosphate-containing compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006807	Nitrogen compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006810	Transport
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006950	Response to stress
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0006979	Response to oxidative stress
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0008152	Metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009058	Biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009060	Aerobic respiration
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009117	Nucleotide metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009141	Nucleoside triphosphate metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009142	Nucleoside triphosphate biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009144	Purine nucleoside triphosphate metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009145	Purine nucleoside triphosphate biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009150	Purine ribonucleotide metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009152	Purine ribonucleotide biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009165	Nucleotide biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009199	Ribonucleoside triphosphate metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009201	Ribonucleoside triphosphate biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009205	Purine ribonucleoside triphosphate metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009206	Purine ribonucleoside triphosphate biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009259	Ribonucleotide metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009260	Ribonucleotide biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009314	Response to radiation
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009416	Response to light stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009628	Response to abiotic stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009642	Response to light intensity
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009719	Response to endogenous stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009725	Response to hormone
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0009987	Cellular process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0010033	Response to organic substance
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0014070	Response to organic cyclic compound
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0015980	Energy derivation by oxidation of organic compounds
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0015986	Proton motive force-driven ATP synthesis
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0018130	Heterocycle biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0019438	Aromatic compound biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0019637	Organophosphate metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0019646	Aerobic electron transport chain
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0019693	Ribose phosphate metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0022900	Electron transport chain
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0022904	Respiratory electron transport chain
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0031960	Response to corticosteroid
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0032870	Cellular response to hormone stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0033993	Response to lipid
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0042221	Response to chemical
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0042773	ATP synthesis coupled electron transport
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0042775	Mitochondrial ATP synthesis coupled electron transport
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0042776	Proton motive force-driven mitochondrial ATP synthesis
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0044237	Cellular metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0044238	Primary metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0044249	Cellular biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0044281	Small molecule metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0045333	Cellular respiration
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0046034	ATP metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0046390	Ribose phosphate biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0046483	Heterocycle metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0048545	Response to steroid hormone
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0050896	Response to stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0051179	Localization
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0051234	Establishment of localization
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0051384	Response to glucocorticoid
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0051716	Cellular response to stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0055085	Transmembrane transport
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0070887	Cellular response to chemical stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071310	Cellular response to organic substance
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071383	Cellular response to steroid hormone stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071384	Cellular response to corticosteroid stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071385	Cellular response to glucocorticoid stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071396	Cellular response to lipid
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071407	Cellular response to organic cyclic compound
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071495	Cellular response to endogenous stimulus
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0071704	Organic substance metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0072521	Purine-containing compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0072522	Purine-containing compound biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:0090407	Organophosphate biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901135	Carbohydrate derivative metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901293	Nucleoside phosphate biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901360	Organic cyclic compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901564	Organonitrogen compound metabolic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Process	GO:1901576	Organic substance biosynthetic process
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0003824	Catalytic activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0003954	NADH dehydrogenase activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0003955	NAD(P)H dehydrogenase (quinone) activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0005215	Transporter activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0008137	NADH dehydrogenase (ubiquinone) activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0009055	Electron transfer activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0015399	Primary active transmembrane transporter activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0015453	Oxidoreduction-driven active transmembrane transporter activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0016491	Oxidoreductase activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0016651	Oxidoreductase activity, acting on NAD(P)H
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0022804	Active transmembrane transporter activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0022857	Transmembrane transporter activity
mt-Nd3	10090.ENSMUSP00000080998	GO Function	GO:0050136	NADH dehydrogenase (quinone) activity
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0005622	Intracellular anatomical structure
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0005737	Cytoplasm
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0005739	Mitochondrion
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0005740	Mitochondrial envelope
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0005743	Mitochondrial inner membrane
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0005746	Mitochondrial respirasome
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0005747	Mitochondrial respiratory chain complex I
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0016020	Membrane
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0016021	Integral component of membrane
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0019866	Organelle inner membrane
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0030964	NADH dehydrogenase complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0031090	Organelle membrane
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0031224	Intrinsic component of membrane
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0031966	Mitochondrial membrane
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0031967	Organelle envelope
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0031975	Envelope
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0032991	Protein-containing complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0043226	Organelle
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0043227	Membrane-bounded organelle
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0043229	Intracellular organelle
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0043231	Intracellular membrane-bounded organelle
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0045271	Respiratory chain complex I
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0070469	Respirasome
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0098796	Membrane protein complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0098798	Mitochondrial protein-containing complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0098800	Inner mitochondrial membrane protein complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0098803	Respiratory chain complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:0110165	Cellular anatomical entity
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:1902494	Catalytic complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:1902495	Transmembrane transporter complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:1990204	Oxidoreductase complex
mt-Nd3	10090.ENSMUSP00000080998	GO Component	GO:1990351	Transporter complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24524	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24525	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24526	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Respiratory chain complex IV
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24528	Respiratory chain complex, and Proton-transporting ATP synthase complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24530	Respiratory chain complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24535	Respiratory chain complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24537	Respiratory chain complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24539	NADH dehydrogenase complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24543	NADH dehydrogenase complex
mt-Nd3	10090.ENSMUSP00000080998	STRING clusters	CL:24617	Ubiquinone
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu00190	Oxidative phosphorylation
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu01100	Metabolic pathways
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu04714	Thermogenesis
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu04723	Retrograde endocannabinoid signaling
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu05010	Alzheimer disease
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu05012	Parkinson disease
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu05014	Amyotrophic lateral sclerosis
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu05016	Huntington disease
mt-Nd3	10090.ENSMUSP00000080998	KEGG	mmu05020	Prion disease
mt-Nd3	10090.ENSMUSP00000080998	Reactome	MMU-1428517	The citric acid (TCA) cycle and respiratory electron transport
mt-Nd3	10090.ENSMUSP00000080998	Reactome	MMU-1430728	Metabolism
mt-Nd3	10090.ENSMUSP00000080998	Reactome	MMU-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
mt-Nd3	10090.ENSMUSP00000080998	Reactome	MMU-611105	Respiratory electron transport
mt-Nd3	10090.ENSMUSP00000080998	Reactome	MMU-6799198	Complex I biogenesis
mt-Nd3	10090.ENSMUSP00000080998	WikiPathways	WP1248	Oxidative phosphorylation
mt-Nd3	10090.ENSMUSP00000080998	WikiPathways	WP295	Electron transport chain
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0005622	Intracellular
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0005737	Cytoplasm
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0005739	Mitochondrion
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0005743	Mitochondrial inner membrane
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0005746	Mitochondrial respirasome
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0005747	Mitochondrial respiratory chain complex I
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0016020	Membrane
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0016021	Integral component of membrane
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0019866	Organelle inner membrane
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0030964	NADH dehydrogenase complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0031090	Organelle membrane
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0031967	Organelle envelope
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0031975	Envelope
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0032991	Protein-containing complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0043226	Organelle
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0043229	Intracellular organelle
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0045271	Respiratory chain complex I
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0070469	Respirasome
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0098796	Membrane protein complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0098800	Inner mitochondrial membrane protein complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0098803	Respiratory chain complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:1902494	Catalytic complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:1990204	Oxidoreductase complex
mt-Nd3	10090.ENSMUSP00000080998	COMPARTMENTS	GOCC:1990351	Transporter complex
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0249	Electron transport
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0472	Membrane
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0496	Mitochondrion
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0520	NAD
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0679	Respiratory chain
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0812	Transmembrane
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0813	Transport
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-0830	Ubiquinone
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-1133	Transmembrane helix
mt-Nd3	10090.ENSMUSP00000080998	UniProt Keywords	KW-1278	Translocase
